x,funcSonya,funcSonya_transformed,funcDemian,funcDemian_transformed,funcIvan,funcIvan_transformed,funcStefa,funcStefa_transformed,funcYuliia,funcYuliia_transformed
1,-0.11676831946289046,-0.11639184949889206,1.1616395998950395,1.1616488100458937,1.5874998570647376,1.58750864066765,-0.011436776435894212,-0.01160767019794297,0.5403023058681398,0.5424981417603958
1.0100200400801602,-0.11156556056139677,-0.11118591501144205,1.1556335154680568,1.1556422343849309,1.579041301886107,1.579031832441064,-0.01162569115614758,-0.011825440088035911,0.5265149207324427,0.5286781847211302
1.0200400801603207,-0.10640321916586692,-0.10602194837756222,1.14968224826239,1.1496904470023261,1.5705293494017534,1.5705013511239108,-0.011816071955952051,-0.012044414811096655,0.512846264962041,0.5149691008466579
1.0300601202404809,-0.10128119029789107,-0.10089983862229694,1.1437851551766738,1.1437928064940448,1.5619648542147981,1.5619181073670838,-0.012007909898124476,-0.012264492678717709,0.4993001881669982,0.5013749394328767
1.0400801603206413,-0.09619935363531684,-0.09581945371825054,1.1379416009962768,1.1379486793872307,1.5533486762036677,1.5532830175182053,-0.01220119556902891,-0.012485573078322371,0.4858803701684366,0.4878996000566146
1.0501002004008015,-0.09115757445982142,-0.090780641759104,1.132150958331545,1.1321574400734462,1.5446816804357648,1.5445970033843377,-0.012395919070841461,-0.012707556682958459,0.4725903231209726,0.4745468334693109
1.060120240480962,-0.08615570456084565,-0.0857832320994016,1.1264126075542933,1.126418470740234,1.5359647370806104,1.5358609919970847,-0.012592070013756776,-0.012930345651072706,0.4594333936981776,0.46132024255169984
1.0701402805611222,-0.08119358309754288,-0.08082703646081739,1.1207259367327027,1.120731161301155,1.5271987213224842,1.527075915380307,-0.012789637508136534,-0.013153843816171969,0.4464127653376498,0.4482232833293204
1.0801603206412826,-0.07627103742035302,-0.07591185000513408,1.115090341564756,1.115094909324445,1.5183845132725518,1.5182427103206666,-0.012988610156600402,-0.013377956866302356,0.43353146054228725,0.4352592660484827
1.0901803607214429,-0.07138788385377903,-0.07103745237421022,1.1095052253103477,1.1095091199604274,1.5095229978805027,1.5093623181411875,-0.013188976046059871,-0.013602592513300817,0.4207923432344115,0.42243135631218526
1.100200400801603,-0.06654392844189716,-0.06620360869723128,1.1039699987221954,1.1039732058678156,1.5006150648457008,1.5004356844780187,-0.013390722739695448,-0.013827660651796322,0.40819812115941145,0.4097425762753055
1.1102204408817635,-0.061738967658099275,-0.06141007056557613,1.0984840799756692,1.098486587139025,1.4916616085278571,1.491463759060562,-0.01359383726887767,-0.014053073507958628,0.39575134833563413,0.39719580589827447
1.1202404809619237,-0.05697278908051806,-0.0566565769756508,1.0930468945976597,1.093048691224618,1.482663527857238,1.4824474954951206,-0.013798306125032404,-0.014278745778012638,0.3834544275472876,0.3847937842583013
1.1302605210420842,-0.05224517203454293,-0.05194285524006738,1.0876578753945831,1.0876589528569889,1.4736217262444107,1.4733878510522074,-0.014004115251451085,-0.01450459475655551,0.3713096128771679,0.37253911091710307
1.1402805611222444,-0.04755588820379886,-0.04726862186756948,1.0823164623796373,1.0823168139733996,1.464537111489541,1.4642857864576413,-0.014211250035046245,-0.014730540454730856,0.359319012276084,0.36043424734399054
1.1503006012024048,-0.04290470221090659,-0.04263358341212175,1.0770221026993965,1.0770217236384616,1.4554105956912495,1.4551422656875428,-0.014419695298053118,-0.014956505708331706,0.3474845901658924,0.3484815183930549
